u,v,key,name,highway,lanes,length_m,flow_pcu_hr,capacity_pcu_hr,vc_ratio,t0_s,time_s,n_stopped
346605046,13516967378,0,K C Marg,secondary,2,56.3,0.0,2550.0,0.0,4.5,4.5,0
1180378612,1642886278,0,,primary,2,100.8,0.0,3060.0,0.0,6.6,6.6,0
13729998234,13729998233,0,,primary_link,2,5.7,0.0,3060.0,0.0,0.4,0.4,0
245671354,10277909614,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,32.1,0.0,3060.0,0.0,2.1,2.1,0
245671354,10564298261,0,,secondary,2,20.1,0.0,2550.0,0.0,1.6,1.6,0
3803645363,245667826,0,Chitrakar Dhurandar Road,secondary,2,48.5,0.0,2550.0,0.0,3.9,3.9,0
6292784553,347178928,0,Linking Road,secondary,2,41.5,0.0,2550.0,0.0,3.3,3.3,0
7353935271,9882627953,0,Link Road,primary,2,406.9,0.0,3060.0,0.0,26.6,26.6,0
245671328,1154211731,0,Sahar Road,secondary,2,38.7,0.0,2550.0,0.0,3.1,3.1,0
13729998233,13729998234,0,,primary_link,2,5.7,0.0,3060.0,0.0,0.4,0.4,0
3803645421,2629418532,0,Linking Road,secondary,2,51.4,0.0,2550.0,0.0,4.1,4.1,0
2233648537,1646746591,0,Swami Vivekanand Road,primary,2,52.3,0.0,3060.0,0.0,3.4,3.4,0
12334925204,12334925193,0,,trunk_link,3,324.2,0.0,4845.0,0.0,19.5,19.5,0
12334925204,10265648784,0,,trunk,2,1893.3,0.0,3230.0,0.0,113.6,113.6,0
2242610577,2242610548,0,Jai Prakash Road,secondary,2,97.7,0.0,2550.0,0.0,7.8,7.8,0
2567775632,1646850398,0,Kamalakar Pant Walawalkar Marg,primary,2,39.2,0.0,3060.0,0.0,2.6,2.6,0
6430016908,7372175045,0,Lal Bahadur Shastri Marg,primary,2,101.2,0.0,3060.0,0.0,6.6,6.6,0
6428722624,4342420894,0,Jawaharlal Nehru Road,secondary,2,74.7,0.0,2550.0,0.0,6.0,6.0,0
2236679618,2236679734,0,Aarey Colony Road,secondary,2,328.9,0.0,2550.0,0.0,26.3,26.3,0
10685130180,346611218,0,Mehboob Kahn Chowk,secondary,2,53.6,0.0,2550.0,0.0,4.3,4.3,0
10685130180,2841960950,0,Mehboob Kahn Chowk,secondary_link,2,20.7,0.0,2550.0,0.0,1.7,1.7,0
245671370,11052195979,0,Sahar Road,secondary,2,12.5,0.0,2550.0,0.0,1.0,1.0,0
10936829391,245664865,0,Chunabhatti Road,secondary,2,218.2,0.0,2550.0,0.0,17.5,17.5,0
10936829391,1654348841,0,Chunabhatti Road,secondary,2,147.7,0.0,2550.0,0.0,11.8,11.8,0
10880918992,14072018077,0,Mahakali Caves Road,secondary,2,60.2,0.0,2550.0,0.0,4.8,4.8,0
10880918992,10880919003,0,Mahakali Caves Road,secondary,2,30.2,0.0,2550.0,0.0,2.4,2.4,0
10878019034,10878019035,0,Baji Pasalkar Marg (Saki Vihar Road),primary,2,79.8,0.0,3060.0,0.0,5.2,5.2,0
10880919003,11027079291,0,Mahakali Caves Road,secondary,2,118.9,0.0,2550.0,0.0,9.5,9.5,0
10878019035,10878019036,0,Baji Pasalkar Marg (Saki Vihar Road),primary,2,80.1,0.0,3060.0,0.0,5.2,5.2,0
10878019036,245670344,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,15.9,0.0,3060.0,0.0,1.0,1.0,0
2244961768,13795940227,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,8.5,0.0,3060.0,0.0,0.6,0.6,0
2244961768,10057734283,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,68.8,0.0,3060.0,0.0,4.5,4.5,0
619193834,630303556,0,Aarey Colony Road,secondary,2,41.5,0.0,2550.0,0.0,3.3,3.3,0
619193834,1184006695,0,Aarey Colony Road,secondary,2,224.5,0.0,2550.0,0.0,18.0,18.0,0
9787156063,346633203,0,Hill Road,secondary,2,66.5,0.0,2550.0,0.0,8.0,8.0,0
5346805349,5346805345,0,Sion Panvel Highway,primary,4,99.3,0.0,6120.0,0.0,6.5,6.5,0
5346805345,5836311789,0,Sion Panvel Highway,primary,4,93.6,0.0,6120.0,0.0,6.1,6.1,0
7362430636,7416574444,0,,secondary,2,87.1,0.0,2550.0,0.0,7.0,7.0,0
9697896119,12125911215,0,,secondary,2,176.7,0.0,2550.0,0.0,14.1,14.1,0
6435423923,245668515,0,Lal Bahadur Shastri Marg,primary,2,27.4,0.0,3060.0,0.0,1.8,1.8,0
6435423923,2622177294,0,Magan Nathuram Road,primary,2,14.2,0.0,3060.0,0.0,0.9,0.9,0
4233692849,6581112461,0,General A K Vaidya Marg,secondary,2,44.5,0.0,2550.0,0.0,3.6,3.6,0
12415264430,245673271,0,,secondary,2,52.4,0.0,2550.0,0.0,4.2,4.2,0
7362430636,12124306136,0,Vijay Nagar Flyover,secondary,2,375.2,0.0,2550.0,0.0,30.0,30.0,0
4357170859,867276779,0,Saint Louis Convent Marg,secondary,2,48.1,0.0,2550.0,0.0,3.8,3.8,0
13856261797,13856261799,0,Behrambaug Road,primary,2,19.5,0.0,3060.0,0.0,1.3,1.3,0
13856261799,13856261798,0,,primary_link,2,9.5,0.0,3060.0,0.0,0.6,0.6,0
13856261799,12330423895,0,Behrambaug Road,primary,2,25.1,0.0,3060.0,0.0,1.6,1.6,0
3893167782,10942300937,0,Jogeshwari Vikhroli Link Road,primary,3,59.1,0.0,4590.0,0.0,3.9,3.9,0
13856261800,13856311301,0,,primary_link,2,9.5,0.0,3060.0,0.0,0.6,0.6,0
13856261800,13446257029,0,Behrambaug Road,primary,2,30.1,0.0,3060.0,0.0,2.0,2.0,0
13856261798,13856261799,0,,primary_link,2,9.5,0.0,3060.0,0.0,0.6,0.6,0
9697896120,1648168311,0,,secondary,2,15.0,0.0,2550.0,0.0,1.2,1.2,0
10227877561,13521149006,0,Danda Boulevard,secondary,2,45.7,0.0,2550.0,0.0,3.7,3.7,0
6430607035,6430607036,0,,trunk_link,3,27.2,0.0,4845.0,0.0,1.6,1.6,0
6430607036,6430607035,0,,trunk_link,3,27.2,0.0,4845.0,0.0,1.6,1.6,0
6430607036,5841999703,0,Sion Panvel Highway,trunk,4,180.0,0.0,6460.0,0.0,10.8,10.8,0
4357170877,864964221,0,Kamalakar Pant Walawalkar Marg,primary,2,41.9,0.0,3060.0,0.0,2.7,2.7,0
4357170881,2610805004,0,Guru Nanak Road,secondary,2,33.6,0.0,2550.0,0.0,2.7,2.7,0
4357170883,4357170881,0,Guru Nanak Road,secondary,2,63.9,0.0,2550.0,0.0,5.1,5.1,0
245671626,2242610270,0,Chatrapati Shivaji Road,secondary,2,129.2,0.0,2550.0,0.0,10.3,10.3,0
1906829003,2250992758,0,,trunk_link,1,71.3,0.0,1615.0,0.0,4.3,4.3,0
13786441503,13652213003,0,Bhoomi Park Road,secondary,2,35.4,0.0,2550.0,0.0,2.8,2.8,0
13786441503,13786441502,0,,secondary_link,2,6.7,0.0,2550.0,0.0,0.5,0.5,0
2233648859,7238785603,0,Sardar Vallabhbhai Patel Road,secondary,2,116.6,0.0,2550.0,0.0,9.3,9.3,0
11021412068,3795056169,0,Kachipada Ramchandra Lane,secondary,2,51.9,0.0,2550.0,0.0,4.2,4.2,0
11021412068,3794262397,0,Kachipada Ramchandra Lane,secondary,2,255.1,0.0,2550.0,0.0,20.4,20.4,0
13786441506,2222186277,0,Bhoomi Park Road,secondary,2,23.5,0.0,2550.0,0.0,1.9,1.9,0
13786441506,13786441507,0,,secondary_link,2,6.7,0.0,2550.0,0.0,0.5,0.5,0
13856261797,13856261796,0,,primary_link,2,9.5,0.0,3060.0,0.0,0.6,0.6,0
13856261796,13856261797,0,,primary_link,2,9.5,0.0,3060.0,0.0,0.6,0.6,0
7325017700,7325017702,0,Gorai Road,secondary,2,66.6,0.0,2550.0,0.0,5.3,5.3,0
13703251566,7353775774,0,Achutrao Patwardhan Marg,secondary,2,28.8,0.0,2550.0,0.0,2.3,2.3,0
1361561210,10277477766,0,Datta Mandir Road,secondary,2,53.6,0.0,2550.0,0.0,4.3,4.3,0
1361561210,1632712320,0,Datta Mandir Road,secondary,2,11.0,0.0,2550.0,0.0,0.9,0.9,0
9410872952,245669680,0,Juhu Tara Road,secondary,2,271.4,0.0,2550.0,0.0,21.7,21.7,0
9410872950,2128595450,0,Juhu Tara Road,secondary,2,162.3,0.0,2550.0,0.0,13.0,13.0,0
10548119158,9115783837,0,Goregaon Link Road,primary,2,135.7,0.0,3060.0,0.0,8.9,8.9,0
2244961895,11066937872,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,2.7,0.0,3060.0,0.0,0.2,0.2,0
13703251565,5172459964,0,Achutrao Patwardhan Marg,secondary,2,148.3,0.0,2550.0,0.0,11.9,11.9,0
13856261795,13856261794,0,,primary_link,2,8.8,0.0,3060.0,0.0,0.6,0.6,0
7325017703,7325017694,0,Gorai Road,secondary,2,411.2,0.0,2550.0,0.0,32.9,32.9,0
7325017703,628998774,0,Gorai Link Road,secondary,2,8.7,0.0,2550.0,0.0,0.7,0.7,0
9410872936,9410872931,0,Juhu Tara Road,secondary,2,316.3,0.0,2550.0,0.0,25.3,25.3,0
7325017704,7331358921,0,,primary,2,12.9,0.0,3060.0,0.0,0.8,0.8,0
7325017704,2224023927,0,Link Road,primary,2,210.3,0.0,3060.0,0.0,13.8,13.8,0
7325017702,7331358923,0,Gorai Road,secondary,2,91.5,0.0,2550.0,0.0,7.3,7.3,0
1906828925,1913053676,0,,motorway_link,1,12.3,0.0,1700.0,0.0,0.6,0.6,0
10879477376,4352401905,0,Link Road,primary,2,169.8,0.0,3060.0,0.0,11.1,11.1,0
4364584578,2399395056,0,Devidas Road,primary,2,151.3,0.0,3060.0,0.0,9.9,9.9,0
10956744325,1939198095,0,Link Road,primary,2,222.0,0.0,3060.0,0.0,14.5,14.5,0
10956744326,10956744325,0,Link Road,primary,2,9.0,0.0,3060.0,0.0,0.6,0.6,0
4364584583,4364584586,0,Sardar Vallabhbhai Patel Road,secondary,2,12.4,0.0,2550.0,0.0,1.0,1.0,0
3736905353,623040192,0,Krantiveer Lakhuji Salve Marg,secondary,2,136.9,0.0,2550.0,0.0,11.0,11.0,0
4364584586,7366128616,0,Sardar Vallabhbhai Patel Road,secondary,2,68.3,0.0,2550.0,0.0,5.5,5.5,0
10118530702,13537225638,0,,secondary,2,34.1,0.0,2550.0,0.0,2.7,2.7,0
11919771279,2249163570,0,Western Express Highway,trunk,3,285.6,0.0,4845.0,0.0,17.1,17.1,0
11919771280,2249163481,0,Western Express Highway,trunk,3,86.5,0.0,4845.0,0.0,5.2,5.2,0
13437191827,7157873783,0,Link Road,primary,2,40.7,0.0,3060.0,0.0,2.7,2.7,0
7377462936,7377462937,0,Datta Mandir Road,secondary,2,35.6,0.0,2550.0,0.0,2.8,2.8,0
7377462937,2222707623,0,Datta Mandir Road,secondary,2,47.1,0.0,2550.0,0.0,3.8,3.8,0
10172786327,13565951418,0,Hill Road,secondary,2,96.7,0.0,2550.0,0.0,11.6,11.6,0
2244961948,245670043,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,51.3,0.0,3060.0,0.0,3.4,3.4,0
13856261794,13856261795,0,,primary_link,2,8.8,0.0,3060.0,0.0,0.6,0.6,0
6430016908,6430016907,0,,primary_link,2,11.8,0.0,3060.0,0.0,0.8,0.8,0
6430016907,6430016908,0,,primary_link,2,11.8,0.0,3060.0,0.0,0.8,0.8,0
3803645679,245668776,0,Juhu Tara Road,secondary,2,227.7,0.0,2550.0,0.0,18.2,18.2,0
7397336298,7397336303,0,M B Desai Road,secondary,2,65.5,0.0,2550.0,0.0,5.2,5.2,0
13598885114,4357151383,0,,primary_link,2,7.5,0.0,3060.0,0.0,0.5,0.5,0
7397336304,10216903202,0,M B Desai Road,secondary,2,144.2,0.0,2550.0,0.0,11.5,11.5,0
7397336303,7397336304,0,M B Desai Road,secondary,2,66.4,0.0,2550.0,0.0,5.3,5.3,0
7397336299,7397336333,0,Rajguru Flyover,secondary,2,633.7,0.0,2550.0,0.0,50.7,50.7,0
629023979,10310857479,0,R M Road,secondary,2,38.1,0.0,2550.0,0.0,3.0,3.0,0
7397336298,627837222,0,Chakravarty Ashok Road,secondary,2,10.1,0.0,2550.0,0.0,0.8,0.8,0
7397336294,7397333159,0,Chakravarty Ashok Road,secondary,2,137.6,0.0,2550.0,0.0,11.0,11.0,0
13598885116,13598885120,0,Vaikunthlal Mehta Road,secondary,2,8.6,0.0,2550.0,0.0,0.7,0.7,0
7397336293,7397336294,0,Chakravarty Ashok Road,secondary,2,40.4,0.0,2550.0,0.0,3.2,3.2,0
245671140,6552380191,0,V K Krishna Marg,secondary,2,244.3,0.0,2550.0,0.0,19.5,19.5,0
628597986,7345377643,0,Kadsiddheshwar Marg,secondary,2,9.8,0.0,2550.0,0.0,0.7,0.7,0
628597986,13652084594,0,Dr Babasaheb Ambedkar Road,secondary,2,42.6,0.0,2550.0,0.0,3.4,3.4,0
10723296482,864905400,0,Gulmohar Road,primary,2,138.9,0.0,3060.0,0.0,9.1,9.1,0
628597983,13648926264,0,Kadsiddheshwar Marg,secondary,2,118.3,0.0,2550.0,0.0,9.5,9.5,0
13598885114,867276531,0,Kamalakar Pant Walawalkar Marg,primary,2,54.0,0.0,3060.0,0.0,3.5,3.5,0
13598885116,10723311426,0,Guru Nanak Road,secondary,2,163.7,0.0,2550.0,0.0,13.1,13.1,0
12334925193,2804520131,0,Santa Cruz – Chembur Link Road,trunk,3,48.3,0.0,4845.0,0.0,2.9,2.9,0
7397336334,7397336335,0,M B Desai Road,secondary,2,9.2,0.0,2550.0,0.0,0.7,0.7,0
13769598237,6430016908,0,Lal Bahadur Shastri Marg,primary,2,320.4,0.0,3060.0,0.0,21.0,21.0,0
13769598237,13769598236,0,,primary_link,2,9.6,0.0,3060.0,0.0,0.6,0.6,0
13769598236,13769598237,0,,primary_link,2,9.6,0.0,3060.0,0.0,0.6,0.6,0
13769598236,5467677837,0,Lal Bahadur Shastri Marg,primary,2,62.7,0.0,3060.0,0.0,4.1,4.1,0
12434973972,7357632678,0,,secondary,2,18.2,0.0,2550.0,0.0,1.5,1.5,0
884253970,13590816949,0,Purshottam Tondan Marg,secondary,1,79.8,0.0,1275.0,0.0,6.4,6.4,0
7397336333,7392412418,0,,secondary_link,2,41.8,0.0,2550.0,0.0,3.3,3.3,0
884253951,7309530515,0,Purshottam Tondan Marg,secondary,1,195.7,0.0,1275.0,0.0,15.7,15.7,0
7397336333,7397336334,0,M B Desai Road,secondary,2,17.8,0.0,2550.0,0.0,1.4,1.4,0
6429017348,6429017345,0,,secondary_link,2,50.4,0.0,2550.0,0.0,4.0,4.0,0
6429017348,2897022050,0,Avenue 3,secondary,2,75.4,0.0,2550.0,0.0,6.0,6.0,0
3008529668,10636915871,0,Swami Vivekanand Road,primary,2,3.9,0.0,3060.0,0.0,0.3,0.3,0
13598885120,3526719584,0,Vaikunthlal Mehta Road,secondary,2,167.5,0.0,2550.0,0.0,13.4,13.4,0
13598885120,7340067044,0,Guru Nanak Road,secondary,2,11.0,0.0,2550.0,0.0,0.9,0.9,0
628597982,6204119862,0,Kadsiddheshwar Marg,secondary,2,20.3,0.0,2550.0,0.0,1.6,1.6,0
7397336286,7397336298,0,Chakravarty Ashok Road,secondary,2,10.6,0.0,2550.0,0.0,0.8,0.8,0
628597981,1353464530,0,Boraspada Road,secondary,2,142.1,0.0,2550.0,0.0,11.4,11.4,0
13713728683,10277700917,0,Hill Road,secondary,2,46.7,0.0,2550.0,0.0,5.6,5.6,0
13815588030,13815588029,0,,primary_link,2,20.6,0.0,3060.0,0.0,1.3,1.3,0
13815588029,631497242,0,Sion Panvel Highway,primary,4,360.1,0.0,6120.0,0.0,23.6,23.6,0
13815588029,13815588030,0,,primary_link,2,20.6,0.0,3060.0,0.0,1.3,1.3,0
2242610364,3878413321,0,Mathuradas Vasanji Road,secondary,2,28.5,0.0,2550.0,0.0,2.3,2.3,0
2242610363,2242610387,0,Mathuradas Vasanji Road,secondary,2,141.8,0.0,2550.0,0.0,11.3,11.3,0
10564469937,10926044209,0,,trunk_link,3,29.3,0.0,4845.0,0.0,1.8,1.8,0
630301865,630303556,0,Aarey Colony Road,secondary,2,961.9,0.0,2550.0,0.0,77.0,77.0,0
628597978,1353479054,0,Boraspada Road,secondary,2,108.9,0.0,2550.0,0.0,8.7,8.7,0
630301865,630301988,0,Aarey Colony Road,secondary,2,470.6,0.0,2550.0,0.0,37.6,37.6,0
2242610342,13639180051,0,Sahar Road,secondary,2,11.8,0.0,2550.0,0.0,0.9,0.9,0
2629418531,2629418530,0,Linking Road,secondary,2,180.9,0.0,2550.0,0.0,14.5,14.5,0
2629418530,2629418529,0,Linking Road,secondary,2,173.7,0.0,2550.0,0.0,13.9,13.9,0
5467677852,245664680,0,Sion Bandra Link Road,primary,2,469.9,0.0,3060.0,0.0,30.8,30.8,0
1366008983,2246472010,0,Lal Bahadur Shastri Marg,primary,2,51.3,0.0,3060.0,0.0,3.4,3.4,0
13815588030,4366129978,0,Sion Panvel Highway,primary,4,81.2,0.0,6120.0,0.0,5.3,5.3,0
2236679363,9901775210,0,Marol Maroshi Road,secondary,2,355.9,0.0,2550.0,0.0,28.5,28.5,0
2236679363,1184074193,0,Marol Maroshi Road,secondary,2,602.6,0.0,2550.0,0.0,48.2,48.2,0
13875496132,13875496133,0,,trunk_link,3,39.2,0.0,4845.0,0.0,2.4,2.4,0
13875496132,13820044822,0,,trunk_link,3,191.2,0.0,4845.0,0.0,11.5,11.5,0
13875496133,10564469938,0,,trunk_link,1,121.9,0.0,1615.0,0.0,7.3,7.3,0
13875496133,13875496132,0,,trunk_link,3,39.2,0.0,4845.0,0.0,2.4,2.4,0
2242610377,623880468,0,Sahar Road,secondary,2,82.4,0.0,2550.0,0.0,6.6,6.6,0
13882827986,2244962190,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,81.6,0.0,3060.0,0.0,5.3,5.3,0
13882827987,13882918914,0,,primary_link,2,9.5,0.0,3060.0,0.0,0.6,0.6,0
13882827987,13597495215,0,,primary,2,132.7,0.0,3060.0,0.0,8.7,8.7,0
2242610387,13473398848,0,Mathuradas Vasanji Road,secondary,2,135.0,0.0,2550.0,0.0,10.8,10.8,0
5494564054,5494564055,0,Perry Road,secondary,2,80.5,0.0,2550.0,0.0,6.4,6.4,0
5494564055,13521237115,0,Perry Road,secondary,2,29.4,0.0,2550.0,0.0,2.3,2.3,0
8589026517,10257903078,0,Bandra Station Road,secondary,2,85.6,0.0,2550.0,0.0,6.8,6.8,0
2244797657,622060376,0,Santa Cruz – Chembur Link Road,trunk,2,61.5,0.0,3230.0,0.0,3.7,3.7,0
11036583129,1879817913,0,Jogeshwari Vikhroli Link Road,primary,3,13.2,0.0,4590.0,0.0,0.9,0.9,0
630301988,630301865,0,Aarey Colony Road,secondary,2,470.6,0.0,2550.0,0.0,37.6,37.6,0
630301988,5968350606,0,Aarey Colony Road,secondary,2,597.3,0.0,2550.0,0.0,47.8,47.8,0
1366009125,245668003,0,Lal Bahadur Shastri Marg,primary,2,26.2,0.0,3060.0,0.0,1.7,1.7,0
7345415534,7345415532,0,Gorai Link Road,secondary,2,88.6,0.0,2550.0,0.0,7.1,7.1,0
245679479,3794262396,0,,secondary,2,18.0,0.0,2550.0,0.0,1.4,1.4,0
2629682548,13652312884,0,Boraspada Road,secondary,2,156.9,0.0,2550.0,0.0,12.6,12.6,0
2242610548,2242610533,0,Jai Prakash Road,secondary,2,36.5,0.0,2550.0,0.0,2.9,2.9,0
7345415537,7345415536,0,Gorai Link Road,secondary,2,70.0,0.0,2550.0,0.0,5.6,5.6,0
7345415536,10277336200,0,Gorai Link Road,secondary,2,7.1,0.0,2550.0,0.0,0.6,0.6,0
7345415535,7345415534,0,Gorai Link Road,secondary,2,87.4,0.0,2550.0,0.0,7.0,7.0,0
245671277,12430504674,0,V K Krishna Marg,secondary,2,81.2,0.0,2550.0,0.0,6.5,6.5,0
2242610525,7398098987,0,Balasaheb Sawant Road,secondary,2,158.7,0.0,2550.0,0.0,12.7,12.7,0
7345415532,10277336188,0,Gorai Link Road,secondary,2,10.5,0.0,2550.0,0.0,0.8,0.8,0
7345415531,7345415530,0,Gorai Link Road,secondary,2,71.3,0.0,2550.0,0.0,5.7,5.7,0
7345415530,7345415529,0,Gorai Link Road,secondary,2,8.7,0.0,2550.0,0.0,0.7,0.7,0
7345415529,7325017703,0,Gorai Road,secondary,2,9.6,0.0,2550.0,0.0,0.8,0.8,0
11476100456,7394181671,0,,secondary,2,8.7,0.0,2550.0,0.0,0.7,0.7,0
2242610533,4674118964,0,Jai Prakash Road,secondary,2,32.9,0.0,2550.0,0.0,2.6,2.6,0
245679479,13382974525,0,Kachipada Ramchandra Lane,secondary,2,71.9,0.0,2550.0,0.0,5.8,5.8,0
6598264185,7340067044,0,Vaikunthlal Mehta Road,secondary,2,326.1,0.0,2550.0,0.0,26.1,26.1,0
7345415546,9909376357,0,Gorai Link Road,secondary,2,240.9,0.0,2550.0,0.0,19.3,19.3,0
7345415548,7345415546,0,Gorai Link Road,secondary,2,84.9,0.0,2550.0,0.0,6.8,6.8,0
5936571773,9901775159,0,Krantiveer Lakhuji Salve Marg,secondary,2,125.1,0.0,2550.0,0.0,10.0,10.0,0
2804450686,2892843890,0,Santa Cruz – Chembur Link Road,trunk,3,634.8,0.0,4845.0,0.0,38.1,38.1,0
5936571775,11028340735,0,Krantiveer Lakhuji Salve Marg,secondary,2,37.7,0.0,2550.0,0.0,3.0,3.0,0
5936571775,1145401595,0,Krantiveer Lakhuji Salve Marg,secondary,2,11.4,0.0,2550.0,0.0,0.9,0.9,0
7345415553,10936586333,0,Gorai Link Road,secondary,2,7.4,0.0,2550.0,0.0,0.6,0.6,0
7345415554,7345415553,0,RDP Road No 5,secondary,2,70.6,0.0,2550.0,0.0,6.4,6.4,0
7345415555,7345415554,0,RDP Road No 5,secondary,2,32.6,0.0,2550.0,0.0,2.9,2.9,0
1178625409,349131637,0,,secondary,2,83.7,0.0,2550.0,0.0,6.7,6.7,0
1184146819,1184152729,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,63.3,0.0,3060.0,0.0,4.1,4.1,0
7345415556,7345415555,0,RDP Road No 5,secondary,2,39.0,0.0,2550.0,0.0,3.5,3.5,0
7345415557,7345415556,0,RDP Road No 5,secondary,2,84.7,0.0,2550.0,0.0,7.6,7.6,0
2233648520,296864887,0,,secondary,2,50.3,0.0,2550.0,0.0,4.0,4.0,0
2233648520,1936499559,0,,secondary,2,87.3,0.0,2550.0,0.0,7.0,7.0,0
6494881118,6430416811,0,Lal Bahadur Shastri Marg,primary,2,178.3,0.0,3060.0,0.0,11.7,11.7,0
2244797790,276116095,0,Juhu Tara Road,secondary,2,290.7,0.0,2550.0,0.0,23.3,23.3,0
1366009125,11054417895,0,,trunk_link,3,79.7,0.0,4845.0,0.0,4.8,4.8,0
4674118964,1646827550,0,Jai Prakash Road,secondary,2,8.8,0.0,2550.0,0.0,0.7,0.7,0
12072887609,12072887608,0,,trunk_link,3,30.1,0.0,4845.0,0.0,1.8,1.8,0
10277700921,296362014,0,Swami Vivekanand Road,primary,2,112.6,0.0,3060.0,0.0,7.4,7.4,0
12072887608,4415746717,0,Santa Cruz – Chembur Link Road,trunk,3,35.7,0.0,4845.0,0.0,2.1,2.1,0
12072887608,12072887609,0,,trunk_link,3,30.1,0.0,4845.0,0.0,1.8,1.8,0
10277700917,4328035957,0,Hill Road,secondary,2,36.5,0.0,2550.0,0.0,4.4,4.4,0
10277700917,10277700921,0,,primary_link,2,25.8,0.0,3060.0,0.0,1.7,1.7,0
2236679475,3893167782,0,Jogeshwari Vikhroli Link Road,primary,3,12.3,0.0,4590.0,0.0,0.8,0.8,0
6494881117,2622177265,0,Lal Bahadur Shastri Marg,primary,2,43.4,0.0,3060.0,0.0,2.8,2.8,0
12400043313,245683037,0,Chatrapati Shivaji Road,secondary,2,45.1,0.0,2550.0,0.0,3.6,3.6,0
7331456305,7331456314,0,C S Link Road,primary,2,261.1,0.0,3060.0,0.0,17.1,17.1,0
7331456305,7331456303,0,,primary_link,2,16.9,0.0,3060.0,0.0,1.1,1.1,0
7331456303,7331456305,0,,primary_link,2,16.9,0.0,3060.0,0.0,1.1,1.1,0
3803645231,2629418501,0,Linking Road,secondary,2,146.9,0.0,2550.0,0.0,11.7,11.7,0
12392981802,2233871965,0,,secondary,2,74.0,0.0,2550.0,0.0,5.9,5.9,0
12072887609,2244797657,0,Santa Cruz – Chembur Link Road,trunk,2,137.1,0.0,3230.0,0.0,8.2,8.2,0
7331456314,8507096021,0,C S Link Road,primary,2,125.4,0.0,3060.0,0.0,8.2,8.2,0
7331456316,9897455547,0,C S Link Road,primary,2,21.6,0.0,3060.0,0.0,1.4,1.4,0
10277700925,2134856435,0,N S Mankikar Marg,secondary,2,275.1,0.0,2550.0,0.0,22.0,22.0,0
10277700925,13797636942,0,,secondary,2,75.7,0.0,2550.0,0.0,6.1,6.1,0
7331456320,629022717,0,Swami Vivekanand Road,primary,2,40.8,0.0,3060.0,0.0,2.7,2.7,0
7331456320,7331456305,0,C S Link Road,primary,2,39.8,0.0,3060.0,0.0,2.6,2.6,0
7331456326,629022668,0,Link Road,primary,2,33.3,0.0,3060.0,0.0,2.2,2.2,0
7331456327,4233167615,0,Link Road,primary,2,30.4,0.0,3060.0,0.0,2.0,2.0,0
482297168,3742399545,0,Dayaldas Road,primary,2,121.7,0.0,3060.0,0.0,8.0,8.0,0
884254033,7309530516,0,Maharana Pratap Marg,secondary,2,8.7,0.0,2550.0,0.0,0.7,0.7,0
884254033,884244636,0,Purshottam Tondan Marg,secondary,1,188.4,0.0,1275.0,0.0,15.1,15.1,0
12429501779,10168211206,0,Lokmanya Tilak Road,secondary,2,35.3,0.0,2550.0,0.0,2.8,2.8,0
13747643733,245671140,0,V K Krishna Marg,secondary,2,11.0,0.0,2550.0,0.0,0.9,0.9,0
13747643734,13747643733,0,V K Krishna Marg,secondary,2,14.6,0.0,2550.0,0.0,1.2,1.2,0
13747643735,12325306929,0,V K Krishna Marg,secondary,2,86.0,0.0,2550.0,0.0,6.9,6.9,0
1171858781,884364447,0,Achutrao Pawardhan Marg,secondary,2,229.9,0.0,2550.0,0.0,18.4,18.4,0
496183015,482333179,0,Swami Vivekanand Road,primary,2,83.9,0.0,3060.0,0.0,5.5,5.5,0
245671666,245671743,0,Sahar Road,secondary,2,57.1,0.0,2550.0,0.0,4.6,4.6,0
5467677837,5639804519,0,Lal Bahadur Shastri Marg,primary,2,10.3,0.0,3060.0,0.0,0.7,0.7,0
7398098990,7398099002,0,Achutrao Pawardhan Marg,secondary,2,230.1,0.0,2550.0,0.0,18.4,18.4,0
6601803825,6601803824,0,,secondary_link,2,11.3,0.0,2550.0,0.0,0.9,0.9,0
6601803826,6601803824,0,Vallabhabhai Patel Road,secondary,2,26.1,0.0,2550.0,0.0,2.1,2.1,0
6601803826,9871495788,0,Jayavant Sawant Road,secondary,2,9.4,0.0,2550.0,0.0,0.8,0.8,0
7398098993,7398098995,0,Achutrao Patwardhan Marg,secondary,2,93.9,0.0,2550.0,0.0,7.5,7.5,0
6601803824,5988087560,0,Vallabhabhai Patel Road,secondary,2,282.9,0.0,2550.0,0.0,22.6,22.6,0
6601803824,6601803825,0,,secondary_link,2,11.3,0.0,2550.0,0.0,0.9,0.9,0
2244962347,14019451447,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,227.2,0.0,3060.0,0.0,14.9,14.9,0
7398098995,7398098996,0,Achutrao Patwardhan Marg,secondary,2,151.6,0.0,2550.0,0.0,12.1,12.1,0
